bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
11,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),17:30,06h 10m,23:40,3.3,950,23
11,Jolly Tours and Travels,VE A/C Sleeper (2+1),17:30,07h 15m,00:45,3.5,1749,32
11,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10,06h 05m,00:15,4.2,860,22
11,IntrCity SmartBus,AC Sleeper (2+1),18:20,06h 15m,00:35,4.3,5000,36
11,IntrCity SmartBus,AC Sleeper (2+1),18:30,06h 15m,00:45,4.5,1035,10
11,Atmaram Travels Goa,A/C Sleeper (2+1),19:00,06h 45m,01:45,4.1,800,30
11,Amrutyog Travels,A/C Sleeper (2+1),19:00,07h 30m,02:30,4.5,799,21
11,PSR Travels Goa,A/C Sleeper (2+1),19:15,05h 45m,01:00,3.6,1099,25
11,Laxmi Queen Prime,A/C Sleeper (2+1),19:30,06h 00m,01:30,3.9,899,19
11,IntrCity SmartBus,AC Sleeper (2+1),19:30,05h 40m,01:10,4.9,1534,6
11,Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),19:30,06h 00m,01:30,4.1,1399,23
11,Zingbus Plus,VE A/C Sleeper (2+1),19:40,06h 05m,01:45,4.7,877,25
11,Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,06h 00m,01:45,3.9,799,12
11,IntrCity SmartBus,AC Sleeper (2+1),20:00,05h 40m,01:40,4.6,762,20
11,Shreyash Travels,A/C Sleeper (2+1),20:00,05h 00m,01:00,3.2,841,20
11,IntrCity SmartBus,AC Sleeper (2+1),20:00,07h 15m,03:15,4.6,997,9
11,Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,06h 00m,02:03,4.1,5000,24
11,Zingbus Plus,VE A/C Sleeper (2+1),20:25,06h 10m,02:35,4.1,915,23
11,Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05h 30m,02:00,4.8,899,24
11,IntrCity SmartBus,AC Sleeper (2+1),21:00,05h 30m,02:30,4.8,786,20
11,Indumati Travels,A/C Sleeper (2+1),21:00,05h 45m,02:45,3.0,1900,20
11,Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:15,06h 00m,03:15,3.1,5000,36
11,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),21:35,05h 25m,03:00,4.7,859,24
11,Atmaram Travels Goa,A/C Sleeper (2+1),22:31,05h 30m,04:01,3.8,1350,24
11,Maa tours & Travels,A/C Seater (2+2),16:00,07h 15m,23:15,1.7,1000,49
11,Anand Travels,NON A/C Sleeper (2+1),18:00,08h 00m,02:00,2.8,819,22
11,Manish Roshan Travels,A/C Sleeper (2+1),18:00,08h 30m,02:30,2.7,900,29
11,Atmaram Travels ( Dolphin ),AC Sleeper (2+1),18:30,06h 15m,00:45,2.8,850,23
11,AAINATH TRAVELS,A/C Sleeper (2+1),21:30,05h 00m,02:30,2.0,2499,32
11,VRL Travels,A/C Sleeper (2+1),17:00,06h 45m,23:45,3.4,1600,36
11,VRL Travels,A/C Sleeper (2+1),19:30,06h 30m,02:00,3.4,1400,8
11,VRL Travels,A/C Sleeper (2+1),20:00,07h 00m,03:00,3.4,1000,24
12,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,13h 30m,08:30,2.8,850,31
12,Humsafar Travels,A/C Sleeper (2+1),19:00,09h 30m,04:30,3.7,1650,16
12,IntrCity SmartBus,AC Sleeper (2+1),16:30,11h 30m,04:00,4.6,1500,10
12,IntrCity SmartBus,AC Sleeper (2+1),17:30,11h 15m,04:45,3.1,1500,15
12,IntrCity SmartBus,AC Sleeper (2+1),15:30,11h 30m,03:00,4.2,1683,11
12,S R Travels,A/C Seater/Sleeper (2+1),20:30,11h 00m,07:30,2.3,1150,8
13,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,11h 05m,06:05,3.3,675,33
13,Humsafar Travels,A/C Sleeper (2+1),19:00,07h 00m,02:00,3.1,1650,21
14,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,12h 15m,10:00,2.5,675,12
14,Humsafar Travels,A/C Sleeper (2+1),01:00,08h 00m,09:00,4.0,1350,6
15,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,01h 45m,11:45,3.2,200,41
15,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,01h 45m,15:15,3.6,200,40
15,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,01h 45m,17:15,4.0,200,41
15,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,01h 30m,20:00,4.8,200,42
16,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,09h 00m,04:00,3.3,490,31
16,Vaibhav Travels,A/C Sleeper (2+1),20:00,09h 40m,05:40,3.5,500,26
16,Humsafar Travels,A/C Sleeper (2+1),19:00,06h 30m,01:30,4.0,1650,11
17,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:00,01h 15m,07:15,4.1,200,46
17,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:00,01h 15m,08:15,2.2,200,46
17,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:00,01h 15m,11:15,3.6,200,47
17,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),11:45,01h 15m,13:00,3.1,200,47
18,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,01h 10m,09:10,3.5,200,42
18,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,01h 10m,11:25,4.7,200,42
18,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,01h 25m,12:55,5.0,200,47
18,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,01h 10m,13:10,4.3,200,48
18,Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,01h 10m,14:40,4.4,200,47
18,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,01h 10m,18:40,4.3,200,47
19,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,07:30,03h 00m,10:30,4.0,150,25
20,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,09h 30m,04:30,2.6,505,31
20,Vaibhav Travels,A/C Sleeper (2+1),20:00,09h 42m,05:42,3.7,500,25
20,Humsafar Travels,A/C Sleeper (2+1),19:00,06h 30m,01:30,4.0,1650,21
21,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 40m,09:10,4.3,200,41
21,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 30m,09:30,3.9,200,40
21,Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,01h 45m,15:30,3.5,200,41
21,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,01h 30m,17:30,4.5,200,42
22,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:00,02h 30m,10:30,4.2,140,26
23,Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08h 15m,08:00,4.6,700,30
24,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,02h 00m,07:15,3.6,400,47
24,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
24,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
24,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,00h 30m,08:15,3.7,150,46
24,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,02h 00m,10:30,2.7,400,47
24,Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,00h 30m,09:15,5.0,150,47
24,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,01h 05m,10:30,4.4,200,47
24,Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,01h 00m,11:30,4.9,200,47
24,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,00h 31m,11:15,3.7,150,47
24,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,00h 30m,13:00,3.0,150,47
24,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,00h 30m,14:30,2.7,150,47
24,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,02h 00m,17:00,4.6,400,48
24,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,01h 05m,17:00,3.6,200,48
25,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07h 40m,06:10,4.8,899,23
25,IntrCity SmartBus,AC Sleeper (2+1),20:00,09h 25m,05:25,4.7,1314,9
25,Ashray Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:00,09h 30m,06:30,4.4,950,16
25,Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,09h 30m,07:30,4.3,1020,23
25,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,09h 30m,08:00,4.3,899,19
25,Anand Travels,NON A/C Sleeper (2+1),18:00,09h 30m,03:30,4.3,819,12
25,Atmaram Gobus,NON A/C Sleeper (2+1),20:01,09h 40m,05:41,4.4,660,16
25,Atmaram Gobus,NON A/C Sleeper (2+1),21:02,09h 15m,06:17,4.6,660,18
25,Zingbus Plus,VE A/C Sleeper (2+1),20:25,08h 45m,05:10,4.8,915,23
25,Amrutyog Travels,A/C Sleeper (2+1),19:00,10h 00m,05:00,4.4,799,21
25,Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,08h 45m,06:01,4.1,799,20
25,Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,08h 50m,06:50,3.8,899,26
25,Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,07h 30m,04:30,3.7,952,34
25,Indumati Travels,A/C Sleeper (2+1),21:00,08h 00m,05:00,2.9,760,20
25,Giroba Travels (Shree),A/C Sleeper (2+1),18:01,09h 59m,04:00,,2500,29
25,Giroba Travels (ST.Christopher),Non AC Seater (2+2),18:00,10h 00m,04:00,,399,33
25,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,09h 00m,04:00,3.7,599,27
25,IntrCity SmartBus,AC Sleeper (2+1),19:30,07h 40m,03:10,4.3,1159,7
25,IntrCity SmartBus,AC Sleeper (2+1),18:30,08h 05m,02:35,4.3,1104,10
25,IntrCity SmartBus,AC Sleeper (2+1),17:00,09h 00m,02:00,4.3,2018,30
25,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:10,08h 40m,02:50,4.3,860,22
25,Atmaram Gobus,VE A/C Sleeper (2+1),21:32,07h 45m,05:17,4.1,950,14
25,Atmaram Travels Goa,A/C Sleeper (2+1),19:00,09h 15m,04:15,4.1,800,30
25,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),16:30,09h 30m,02:00,4.1,909,26
25,Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,07h 00m,03:00,4.1,400,35
25,Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,08h 45m,04:45,4.1,799,29
25,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),14:00,09h 30m,23:30,4.1,1099,23
25,Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),19:30,08h 15m,03:45,4.1,909,23
25,Atmaram Travels ( Dolphin ),AC Sleeper (2+1),18:30,09h 30m,04:00,4.1,850,23
25,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),17:30,10h 00m,03:30,4.1,950,23
25,Atmaram Travels ( Ashray ),A/C Sleeper (2+1),20:05,09h 30m,05:35,4.1,750,24
25,Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,08h 30m,04:15,3.9,799,12
25,Laxmi Queen Asta,A/C Sleeper (2+1),20:30,09h 00m,05:30,3.9,899,24
25,Prasanna Purple Big Bus,VE A/C Sleeper (2+1),22:00,07h 30m,05:30,3.9,1030,16
25,"National Travels,Goa",NON A/C Sleeper (2+1),19:00,08h 30m,03:30,3.7,599,19
25,PSR Travels Goa,A/C Sleeper (2+1),19:15,07h 45m,03:00,3.6,1099,25
25,Jolly Tours and Travels,VE A/C Sleeper (2+1),17:30,08h 00m,01:30,3.5,1749,32
25,Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:15,08h 30m,05:45,3.6,5000,36
25,Atmaram Travels (Shreyas),NON A/C Sleeper (2+1),20:30,08h 30m,05:00,4.1,1199,30
25,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),21:35,09h 00m,06:35,4.1,892,26
25,Shreyash Travels,A/C Sleeper (2+1),20:00,08h 00m,04:00,3.2,841,20
25,Laxmi Queen Prime,A/C Sleeper (2+1),19:30,09h 30m,05:00,4.4,899,26
25,Manish Roshan Travels,A/C Sleeper (2+1),18:00,10h 30m,04:30,2.7,900,29
25,Zingbus Plus,VE A/C Sleeper (2+1),19:40,08h 30m,04:10,4.3,877,25
25,IntrCity SmartBus,AC Sleeper (2+1),18:20,08h 05m,02:25,4.3,5000,36
25,Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,08h 00m,04:03,4.1,5000,24
25,Atmaram Travels Goa,A/C Seater / Sleeper (3+1),21:30,08h 50m,06:20,4.1,1200,38
25,Atmaram Travels Goa,A/C Sleeper (2+1),22:31,08h 30m,07:01,4.1,1350,24
25,Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,09h 30m,05:30,4.1,3000,13
25,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),15:30,09h 30m,01:00,4.1,1000,15
25,Gujarat Travels,AC Sleeper (2+1),12:40,08h 40m,21:20,3.4,1140,34
25,Manish Travels,A/C Seater / Sleeper (2+1),16:30,10h 30m,03:00,2.7,700,31
25,AAINATH TRAVELS,A/C Sleeper (2+1),21:30,07h 00m,04:30,2.0,2800,32
25,VRL Travels,A/C Sleeper (2+1),20:00,09h 00m,05:00,3.4,1000,24
25,VRL Travels,A/C Sleeper (2+1),19:30,08h 30m,04:00,3.4,1400,8
25,VRL Travels,A/C Sleeper (2+1),17:00,08h 30m,01:30,3.4,1600,36
26,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,02h 45m,18:45,3.3,140,29
27,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,00h 25m,08:25,3.7,150,42
27,Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,00h 30m,08:45,3.7,150,42
27,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,00h 30m,10:45,3.7,150,42
27,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,00h 30m,11:00,3.7,150,47
27,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,02h 00m,12:30,4.7,400,47
27,Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,00h 30m,11:45,3.7,150,47
27,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,00h 30m,12:00,3.7,150,47
27,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,00h 30m,12:30,3.7,200,48
27,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,02h 00m,14:30,4.7,400,47
27,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,00h 55m,13:25,3.7,200,47
27,Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,00h 30m,14:00,3.7,150,47
27,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,00h 25m,16:25,3.7,150,47
27,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,02h 00m,18:00,4.7,400,47
27,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,00h 30m,18:00,3.7,150,47
28,PSR Travels Goa,A/C Sleeper (2+1),18:00,15h 00m,09:00,3.6,1299,12
28,Humsafar Travels,A/C Sleeper (2+1),14:30,19h 00m,09:30,3.4,1215,15
28,Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,14h 20m,10:39,1.9,1500,14
28,Humsafar Travels,A/C Sleeper (2+1),16:00,17h 00m,09:00,3.3,1350,22
29,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,09h 00m,02:30,4.1,700,24
30,PSR Travels Goa,A/C Sleeper (2+1),19:15,14h 45m,10:00,3.7,1299,24
30,Humsafar Travels,A/C Sleeper (2+1),19:00,16h 00m,11:00,1.8,1650,10
31,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:31,01h 14m,11:45,3.7,150,41
31,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,01h 14m,15:15,3.7,150,40
31,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,01h 14m,17:15,3.7,150,41
32,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,02h 00m,07:15,3.6,400,47
32,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
32,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
32,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,00h 30m,08:15,3.7,150,46
32,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,02h 00m,10:30,2.7,400,47
32,Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,00h 30m,09:15,5.0,150,47
32,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,01h 05m,10:30,4.4,200,47
32,Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,01h 00m,11:30,4.9,200,47
32,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,00h 31m,11:15,3.7,150,47
32,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,00h 30m,13:00,3.0,150,47
32,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,00h 30m,14:30,2.7,150,47
32,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,02h 00m,17:00,4.6,400,48
32,Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,01h 05m,17:00,3.6,200,48
33,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 01m,08:31,3.1,150,41
33,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 01m,09:01,3.7,150,40
34,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,00h 25m,08:25,3.7,150,42
34,Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,00h 30m,08:45,3.7,150,42
34,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,00h 30m,10:45,3.7,150,42
34,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,00h 30m,11:00,3.7,150,47
34,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,02h 00m,12:30,4.7,400,47
34,Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,00h 30m,11:45,3.7,150,47
34,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,00h 30m,12:00,3.7,150,47
34,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,00h 30m,12:30,3.7,200,48
34,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,02h 00m,14:30,4.7,400,47
34,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,00h 55m,13:25,3.7,200,47
34,Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,00h 30m,14:00,3.7,150,47
34,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,00h 25m,16:25,3.7,150,47
34,Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,02h 00m,18:00,4.7,400,47
34,Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,00h 30m,18:00,3.7,150,47
35,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,02h 15m,18:15,3.7,140,30
36,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,01h 00m,14:30,4.4,200,47
37,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:30,02h 00m,10:30,3.7,140,35
38,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,00h 31m,10:31,3.7,100,41
38,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,00h 31m,14:01,3.7,100,40
38,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,00h 31m,16:01,3.7,100,41
39,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,00h 30m,10:30,3.7,100,41
39,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,00h 30m,14:00,3.7,100,40
39,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,00h 30m,16:00,3.7,100,41
40,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 00m,08:30,4.0,150,41
40,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 00m,09:00,4.0,150,40
40,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,01h 00m,17:00,4.0,150,42
41,KSRTC (Kerala) - 581,Super Deluxe Non AC Seater Air Bus (2+2),10:03,08h 45m,18:48,4.1,469,4
41,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,12:01,07h 54m,19:55,3.3,627,11
41,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,14:15,08h 35m,22:50,4.1,627,31
41,KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),15:00,09h 01m,00:01,4.6,620,28
41,KSRTC (Kerala) - 370,AC MULTI AXLE,15:25,06h 55m,22:20,2.3,729,2
41,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:02,08h 48m,00:50,2.8,567,2
41,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),16:16,09h 04m,01:20,4.7,640,13
41,KSRTC (Kerala) - 553,Super Deluxe Non AC Seater Air Bus (2+2),16:45,08h 40m,01:25,1.9,640,3
41,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:04,09h 20m,04:24,4.1,640,22
41,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,08h 25m,04:25,3.6,473,26
41,KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),20:31,09h 05m,05:36,3.9,640,22
41,KSRTC (Kerala) - 1586,Super Deluxe Non AC Seater Air Bus (2+2),21:31,09h 05m,06:36,3.2,640,27
41,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,09h 24m,07:36,3.7,640,28
41,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,09h 03m,07:35,4.2,627,15
41,KSRTC (Kerala) - 574,Super Deluxe Non AC Seater Air Bus (2+2),23:00,10h 30m,09:30,3.7,469,26
41,KSRTC (Kerala) - 583,Super Deluxe Non AC Seater Air Bus (2+2),23:30,10h 05m,09:35,3.9,469,25
41,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,09h 24m,09:05,3.8,627,28
41,MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,09h 00m,07:30,4.4,850,19
41,NS Transports,Non A/C Seater / Sleeper (2+1),21:45,08h 25m,06:10,4.2,700,19
41,NS Transports,VE A/C Sleeper (2+1),22:45,08h 45m,07:30,4.2,1000,15
41,AdDA Transports,A/C Sleeper (2+1),21:45,09h 15m,07:00,3.4,700,21
41,DLT BUS,A/C Sleeper (2+1),22:30,09h 00m,07:30,4.0,1099,16
41,P K Travels,A/C Sleeper (2+1),18:45,11h 45m,06:30,4.2,1000,13
41,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,10h 00m,09:00,4.3,799,36
41,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),20:10,10h 35m,06:45,4.0,832,17
41,Suraj Holidays,VE A/C Sleeper (2+1),22:30,09h 00m,07:30,3.9,950,19
41,NS Transports,Non A/C Seater / Sleeper (2+1),22:15,08h 15m,06:30,4.0,700,20
41,National travels and logistics,NON A/C Sleeper (2+1),22:45,07h 45m,06:30,3.8,749,8
41,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,09h 05m,07:05,3.8,899,29
41,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:00,08h 30m,05:30,3.8,899,20
41,P K Travels,A/C Sleeper (2+1),21:45,08h 45m,06:30,3.5,949,24
41,A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,09h 45m,06:45,3.4,600,26
41,SKS Tours & Travels,A/C Sleeper (2+1),21:15,08h 30m,05:45,4.3,899,22
41,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,10h 30m,07:30,3.6,700,25
41,Kalpaka Travels,NON A/C Semi Sleeper (2+2),22:00,08h 30m,06:30,3.2,800,28
41,SRS Travels,A/C Sleeper (2+1),21:45,08h 55m,06:40,2.3,930,24
41,Suraj Holidays,NON AC Seater / Sleeper 2+1,20:30,09h 30m,06:00,3.4,700,24
41,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),02:30,07h 30m,10:00,2.5,1500,5
41,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:45,10h 00m,05:45,2.9,750,40
41,A1 Travels,A/C Seater / Sleeper (2+1),21:45,09h 15m,07:00,1.8,800,38
41,RAVINA TRAVELS,A/C Sleeper (2+1),05:00,08h 00m,13:00,2.1,809,22
41,Bharathi Travels,A/C Sleeper (2+1),02:30,07h 30m,10:00,2.5,790,11
41,Bharathi Travels,A/C Sleeper (2+1),23:45,08h 15m,08:00,2.2,690,23
41,NS Transports,NON A/C Sleeper (2+1),22:30,08h 15m,06:45,4.1,749,34
41,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),03:00,07h 20m,10:20,3.8,1500,11
41,P K Travels,Non A/C Seater / Sleeper (2+1),19:15,10h 00m,05:15,3.5,750,18
41,Vijay Lines,A/C Seater / Sleeper (2+1),22:20,08h 40m,07:00,1.0,1999,40
41,National travels and logistics,A/C Sleeper (2+1),22:45,08h 30m,07:15,3.7,2290,23
41,Vijay Lines,A/C Seater / Sleeper (2+1),20:45,10h 45m,07:30,1.0,5000,40
